Time [s]  /	Amplitud       
0.36278125/	-0.2086855677968688
0.36284374999999996/	-0.2324594866786706
0.36290625/	-0.2380443739127781
0.36296875/	-0.22147282326731163
0.36303124999999997/	-0.17111728263191625
0.36309375/	-0.0804773094882046
0.36315625/	0.023743400372325817
0.36321875/	0.09430219428083132
0.36328125/	0.1152073732718894
0.36334374999999997/	0.11987670522171698
0.36340625/	0.13730277413251138
0.36346875/	0.15457625049592577
0.36353125/	0.14932706686605426
0.36359375/	0.12323374126407666
0.36365625/	0.09302041688283945
0.36371875/	0.06646931363872188
0.36378125/	0.03820917386394849
0.36384374999999997/	0.008575701162755212
0.36390625/	-0.00967436750389111
0.36396875/	-0.014374217963194678
0.36403125/	-0.027771843623157447
0.36409375/	-0.06677449873348186
0.36415625/	-0.1108127079073458
0.36421875/	-0.12329477828302866
0.36428125/	-0.10174871059297463
0.36434374999999997/	-0.07538071840571306
0.36440625/	-0.05609302041688284
0.36446875/	-0.03558458204901273
0.36453125/	-0.005493331705679495
0.36459375/	0.04318369090853603
0.36465625/	0.09582811975463118
0.36471875/	0.11673329874568926
0.36478125/	0.10840174565874203
0.36484374999999997/	0.09820856349375896
0.36490625/	0.07693716238898893
0.36496875/	0.029816583758049256
0.36503125/	-0.014404736472670675
0.36509375/	-0.027954954680013428
0.36515625/	-0.030060731833857234
0.36521875/	-0.04187139500106815
0.36528125/	-0.054292428357799
0.36534374999999997/	-0.050935392315439317
0.36540625/	-0.027558214056825465
0.36546875/	-0.007599108859523301
0.36553125/	-0.010528885769219032
0.36559375/	-0.023102511673329874
0.36565625/	-0.019745475630970184
0.36571875/	-0.007812738425855281
0.36578125/	-0.0086977752006592
0.36584374999999997/	0.005523850215155492
0.36590625/	0.04043702505569628
0.36596875/	0.07007049775688956
0.36603125/	0.08117923520615253
0.36609375/	0.07431257057405316
0.36615625/	0.0750450148014771
0.36621875/	0.07748649555955688
0.36628125/	0.07394634846034119
0.36634374999999997/	0.05056917020172735
0.36640625/	0.016602069154942473
0.36646875/	-0.008728293710135197
0.36653125/	-0.05679494613483078
0.36659375/	-0.09137241737113559
0.36665625/	-0.18393505661183507
0.36671875/	-0.35703604235969116
0.36678125/	-0.42649616992706074
0.36684374999999997/	-0.391155735953856
0.36690625/	-0.2697836237678152
0.36696875/	-0.14438306833094272
0.36703125/	-0.14432203131199073
0.36709375/	-0.08084353160191657
0.36715625/	0.09653004547257912
0.36721875/	0.2130802331614124
0.36728125/	0.23731192968535417
0.36734374999999997/	0.2468642231513413
0.36740625/	0.2902920621356853
0.36746875/	0.271767326883755
0.36753125/	0.16641743217261268
0.36759375/	0.11722159489730521
0.36765625/	0.1790826136051515
0.36771875/	0.23957029938657795
0.36778125/	0.1935178685872982
0.36784374999999997/	0.09384441663869136
0.36790625/	0.019226660969878233
0.36796875/	-0.03292947172460097
0.36803125/	-0.08676412244026002
0.36809375/	-0.15399639881588184
0.36815624999999996/	-0.22550126651814326
0.36821875/	-0.2888882106997894
0.36828125/	-0.3339640491958373
0.36834374999999997/	-0.3458357493820002
0.36840625/	-0.2944425794244209
0.36846875/	-0.17563402203436385
0.36853125/	-0.05059968871120334
0.36859375/	0.03668324839014862
0.36865624999999996/	0.10245063631092258
0.36871875/	0.1596118045594653
0.36878125/	0.20053712576677754
0.36884374999999997/	0.23407696768089847
0.36890625/	0.2576982940153203
0.36896875/	0.23798333689382611
0.36903125/	0.18231757560960724
0.36909375/	0.13861507003997925
0.36915624999999996/	0.12302011169774468
0.36921875/	0.12088381603442488
0.36928125/	0.11447492904446546
0.36934374999999997/	0.08221686452833643
0.36940625/	0.02011169774468215
0.36946875/	-0.04962309640797143
0.36953125/	-0.11120944853053377
0.36959375/	-0.16135135959959715
0.36965624999999996/	-0.1968138676107059
0.36971875/	-0.2163762321848201
0.36978125/	-0.2239143040253914
0.36984374999999997/	-0.22006897183141574
0.36990625/	-0.19077120273445844
0.36996875/	-0.12079226050599688
0.37003125/	-0.022888882106997896
0.37009375/	0.06149479659413434
0.37015624999999996/	0.10391552476577044
0.37021875/	0.11865596484267708
0.37028125/	0.13077181310464797
0.37034374999999997/	0.1402630695516831
0.37040625/	0.13946958830530717
0.37046875/	0.12961210974456008
0.37053125/	0.10962248603778192
0.37059375/	0.0793786431470687
0.37065624999999996/	0.04971465193639943
0.37071875/	0.028656880397961364
0.37078125/	0.013336588641010774
0.37084374999999997/	0.0            
0.37090625/	-0.015472884304330577
0.37096875/	-0.04205450605792413
0.37103125/	-0.08456678975798822
0.37109375/	-0.12805566576128422
0.37115624999999997/	-0.14099551377910702
0.37121875/	-0.1119113742484817
0.37128125/	-0.06854457228308969
0.37134375/	-0.04205450605792413
0.37140625/	-0.023987548448133795
0.37146875/	0.017273476363414413
0.37153125/	0.07834101382488479
0.37159375/	0.11709952085940123
0.37165624999999997/	0.1152684102908414
0.37171875/	0.09936826685384686
0.37178125/	0.08511612292855616
0.37184375/	0.055604724265266886
0.37190625/	0.008850367748039186
0.37196875/	-0.020966216010010072
0.37203125/	-0.017792291024506364
0.37209375/	-0.013550218207342753
0.37215624999999997/	-0.02859584337900937
0.37221875/	-0.046815393536179695
0.37228125/	-0.04293954283272805
0.37234375/	-0.023102511673329874
0.37240625/	-0.023957029938657795
0.37246875/	-0.0390942106387524
0.37253125/	-0.038178655354472485
0.37259375/	-0.02655110324411756
0.37265624999999997/	-0.02230903042695395
0.37271875/	-0.004974517044587542
0.37278125/	0.037476729636524556
0.37284375/	0.07330545976134525
0.37290625/	0.09039582506790368
0.37296875/	0.08182012390514848
0.37303125/	0.07104709006012147
0.37309375/	0.07199316385387737
0.37315624999999997/	0.057954649494918666
0.37321875/	0.041383098849452196
0.37328125/	0.028717917416913357
0.37334375/	0.02041688283944212
0.37340625/	-0.01947080904568621
0.37346875/	-0.07202368236335338
0.37353125/	-0.1249427777947325
0.37359375/	-0.2773827326273385
0.37365624999999997/	-0.40800195318460647
0.37371875/	-0.412945951719718
0.37378125/	-0.3326517532883694
0.37384375/	-0.1837519455549791
0.37390625/	-0.14169743949705496
0.37396875/	-0.1455122531815546
0.37403125/	0.008209479049043246
0.37409375/	0.1879329813531907
0.37415624999999997/	0.25318155461287273
0.37421875/	0.2457655568102054
0.37428125/	0.2702414014099551
0.37434375/	0.2966093935972167
0.37440625/	0.21604052858058412
0.37446875/	0.1185338908047731
0.37453125/	0.13962218085268716
0.37459375/	0.2226935636463515
0.37465624999999997/	0.21893978698080385
0.37471875/	0.12137211218604084
0.37478125/	0.03280739768669698
0.37484375/	-0.014954069643238624
0.37490625/	-0.053285317545091096
0.37496875/	-0.11426129947813349
0.37503125/	-0.19293801690725426
0.37509375/	-0.26239814447462384
0.37515624999999997/	-0.31470686971648304
0.37521875/	-0.3447981200598163
0.37528125/	-0.3225806451612903
0.37534375/	-0.22406689657277137
0.37540625/	-0.0957060457167272
0.37546875/	-0.0005188146610919523
0.37553125/	0.06781212805566576
0.37559375/	0.13541062654499955
0.37565624999999997/	0.19101535081026644
0.37571875/	0.22675252540665913
0.37578125/	0.25302896206549275
0.37584375/	0.25165562913907286
0.37590625/	0.20584734641560107
0.37596875/	0.15161595507675404
0.37603125/	0.1261024811548204
0.37609375/	0.12262337107455672
0.37615624999999997/	0.11694692831202125
0.37621875/	0.09155552842799158
0.37628125/	0.04184087649159215
0.37634375/	-0.022675252540665915
0.37640625/	-0.08624530777916807
0.37646874999999996/	-0.13858455153050325
0.37653125/	-0.17822809533982362
0.37659375/	-0.206335642567217
0.37665624999999997/	-0.22327341532639547
0.37671875/	-0.2261421552171392
0.37678125/	-0.206305124057741
0.37684375/	-0.152287362285226
0.37690625/	-0.06546220282601398
0.37696874999999996/	0.02642902920621357
0.37703125/	0.08886989959410382
0.37709375/	0.11593981749931333
0.37715624999999997/	0.12771996215704826
0.37721875/	0.13888973662526322
0.37728125/	0.14532914212469863
0.37734375/	0.13449507126071963
0.37740625/	0.10614337595751823
0.37746874999999996/	0.0771202734458449
0.37753125/	0.057557908871730706
0.37759375/	0.04043702505569628
0.37765624999999997/	0.023529770805993836
0.37771875/	0.00967436750389111
0.37778125/	-0.005767998290963469
0.37784375/	-0.02850428785058138
0.37790625/	-0.06573686941129796
0.37796874999999996/	-0.11029389324625385
0.37803125/	-0.12875759147923216
0.37809375/	-0.10916470839564196
0.37815624999999997/	-0.07452620014038515
0.37821875/	-0.04483169042023988
0.37828125/	-0.02511673329874569
0.37834375/	0.00445570238349559
0.37840625/	0.06216620380260628
0.37846874999999996/	0.11050752281258583
0.37853125/	0.10956144901882992
0.37859375/	0.08569597460860012
0.37865624999999997/	0.07199316385387737
0.37871875/	0.05185094759971923
0.37878125/	0.01022370067445906
0.37884375/	-0.02652058473464156
0.37890625/	-0.03234962004455703
0.37896874999999997/	-0.019714957121494188
0.37903125/	-0.02044740134891812
0.37909375/	-0.03390606402783288
0.37915625/	-0.03180028687398907
0.37921875/	-0.015564439832758568
0.37928125/	-0.010132145146031068
0.37934375/	-0.021668141727958008
0.37940625/	-0.027649769585253458
0.37946874999999997/	-0.017883846552934356
0.37953125/	-0.008941923276467178
0.37959375/	-0.002868739890743736
0.37965625/	0.018097476119266334
0.37971875/	0.05951109347819453
0.37978125/	0.08020264290292062
0.37984375/	0.06729331339457381
0.37990625/	0.057435834833826714
0.37996874999999997/	0.055909909360026856
0.38003125/	0.05618457594531083
0.38009375/	0.04812768944364757
0.38015625/	0.03878902554399243
0.38021875/	0.008941923276467178
0.38028125/	-0.04950102237006745
0.38034375/	-0.11014130069887387
0.38040625/	-0.2412488174077578
0.38046874999999997/	-0.38453321939756463
0.38053125/	-0.41859187597277747
0.38059375/	-0.3491622669148839
0.38065625/	-0.20288705099642934
0.38071875/	-0.14078188421277504
0.38078125/	-0.14712973418378247
0.38084375/	-0.01663258766441847
0.38090625/	0.16364024781029696
0.38096874999999997/	0.2445753349406415
0.38103125/	0.2458265938291574
0.38109375/	0.2556840723899045
0.38115625/	0.2724387340922269
0.38121875/	0.20734275337992492
0.38128125/	0.119632557145909
0.38134375/	0.12652974028748437
0.38140625/	0.1990112002929777
0.38146874999999997/	0.2109744560075686
0.38153125/	0.13599047822504348
0.38159375/	0.06067079683828242
0.38165625/	0.014496292001098667
0.38171875/	-0.02990813928647725
0.38178125/	-0.09054841761528366
0.38184375/	-0.1608935819574572
0.38190625/	-0.2305063020722068
0.38196874999999997/	-0.2974028748435926
0.38203125/	-0.34070863979003263
0.38209375/	-0.32352671895504626
0.38215625/	-0.2293160802026429
0.38221875/	-0.10776085695974609
0.38228125/	-0.020294808801538132
0.38234375/	0.0445265053254799
0.38240625/	0.11713003936887723
0.38246874999999997/	0.17801446577349161
0.38253125/	0.20825830866420483
0.38259375/	0.22858363597521897
0.38265625/	0.23432111575670644
0.38271875/	0.19821771904660176
0.38278125/	0.1434064760277108
0.38284375/	0.11224707785271767
0.38290625/	0.10763878292184209
0.38296874999999997/	0.11203344828638569
0.38303125/	0.10522782067323833
0.38309375/	0.06570635090182196
0.38315625/	-0.0009765923032319102
0.38321875/	-0.06399731437116611
0.38328125/	-0.11032441175572985
0.38334375/	-0.152134769737846
0.38340625/	-0.1934873500778222
0.38346874999999997/	-0.2196722312082278
0.38353125/	-0.22016052735984373
0.38359375/	-0.20035401470992156
0.38365625/	-0.1605883968626972
0.38371875/	-0.08725241859187598
0.38378125/	0.010132145146031068
0.38384375/	0.08755760368663594
0.38390625/	0.11685537278359324
0.38396874999999997/	0.11648915066988129
0.38403125/	0.11810663167210914
0.38409375/	0.1260414441358684
0.38415625/	0.12353892635883663
0.38421875/	0.10232856227301859
0.38428124999999996/	0.07232886745811334
0.38434375/	0.05127109591967528
0.38440625/	0.043061616870632036
0.38446874999999997/	0.03280739768669698
0.38453125/	0.01568651387066256
0.38459375/	0.003357036042359691
0.38465625/	-0.008758812219611195
0.38471875/	-0.042146061586352125
0.38478124999999996/	-0.0923184911648915
0.38484375/	-0.12518692587054048
0.38490625/	-0.12048707541123692
0.38496874999999997/	-0.08886989959410382
0.38503125/	-0.053651539658803066
0.38509375/	-0.029541917172765282
0.38515625/	-0.0038758507034516434
0.38521875/	0.044190801721243934
0.38528124999999996/	0.09387493514816736
0.38534375/	0.10916470839564196
0.38540625/	0.09741508224738304
0.38546874999999997/	0.08194219794305246
0.38553125/	0.058992278817102575
0.38559375/	0.01751762443922239
0.38565625/	-0.02359080782494583
0.38571875/	-0.038636432996612444
0.38578124999999996/	-0.03180028687398907
0.38584375/	-0.025849177526169623
0.38590625/	-0.028199102755821406
0.38596874999999997/	-0.022583697012237922
0.38603125/	-0.009704886013367107
0.38609375/	-0.006866664632099368
0.38615625/	-0.01434369945371868
0.38621875/	-0.01770073549607837
0.38628124999999996/	-0.012787255470442824
0.38634375/	-0.014831995605334635
0.38640625/	-0.013824884792626729
0.38646874999999997/	0.007019257179479354
0.38653125/	0.040040284432508316
0.38659375/	0.06460768456068605
0.38665625/	0.06552323984496597
0.38671875/	0.06051820429090243
0.38678124999999997/	0.05963316751609851
0.38684375/	0.06805627613147373
0.38690625/	0.06427198095645009
0.38696875/	0.03488265633106479
0.38703125/	0.013672292245246742
0.38709375/	-0.019623401593066195
0.38715625/	-0.060060426648762474
0.38721875/	-0.15042573320719016
0.38728124999999997/	-0.32032227546006653
0.38734375/	-0.4195684682760094
0.38740625/	-0.3981749931333354
0.38746875/	-0.2693563646351512
0.38753125/	-0.1402020325327311
0.38759375/	-0.1456953642384106
0.38765625/	-0.09622486037781915
0.38771875/	0.0794091616565447
0.38778124999999997/	0.20361949522385328
0.38784375/	0.23273415326395458
0.38790625/	0.23853267006439405
0.38796875/	0.2744834742271188
0.38803125/	0.2541581469161046
0.38809375/	0.14416943876461075
0.38815625/	0.08929715872676779
0.38821875/	0.15576647236548968
0.38828124999999997/	0.22638630329294718
0.38834375/	0.18720053712576679
0.38840625/	0.09842219306009095
0.38846875/	0.03964354380932035
0.38853125/	-0.009277626880703146
0.38859375/	-0.06830042420728172
0.38865625/	-0.12784203619495224
0.38871875/	-0.18619342631305888
0.38878124999999997/	-0.25717947935422836
0.38884375/	-0.3237708670308542
0.38890625/	-0.3447676015503403
0.38896875/	-0.29013946958830533
0.38903125/	-0.16901150547807245
0.38909375/	-0.049745170445875425
0.38915625/	0.025055696279793694
0.38921875/	0.0846888637958922
0.38928124999999997/	0.1467329935605945
0.38934375/	0.1860713522751549
0.38940625/	0.20722067934202093
0.38946875/	0.23123874629963073
0.38953125/	0.2259895626697592
0.38959375/	0.17618335520493178
0.38965625/	0.12674336985381635
0.38971875/	0.10510574663533433
0.38978124999999997/	0.10483108005005036
0.38984375/	0.1120639667958617
0.38990625/	0.09839167455061495
0.38996875/	0.040589617603076264
0.39003125/	-0.03714102603228858
0.39009375/	-0.09503463850825526
0.39015625/	-0.13629566331980347
0.39021875/	-0.17770928067873165
0.39028124999999997/	-0.2087160863063448
0.39034375/	-0.2151554918057802
0.39040625/	-0.20337534714804528
0.39046875/	-0.18103579821161533
0.39053125/	-0.13202307199316385
0.39059375/	-0.043519394512771994
0.39065625/	0.05252235480819117
0.39071875/	0.1076693014313181
0.39078124999999997/	0.11484115115817743
0.39084375/	0.10806604205450605
0.39090625/	0.11355937376018556
0.39096875/	0.12628559221167637
0.39103125/	0.1249427777947325
0.39109375/	0.09875789666432691
0.39115625/	0.06518753624073001
0.39121875/	0.0488906521805475
0.39128124999999997/	0.04309213538010804
0.39134375/	0.02478102969450972
0.39140625/	0.004089480269783624
0.39146875/	-0.00027466658528397473
0.39153125/	-0.016693624683370465
0.39159375/	-0.07013153477584155
0.39165625/	-0.11941892757957702
0.39171875/	-0.12100589007232887
0.39178124999999997/	-0.09073152867213966
0.39184375/	-0.06265449995422223
0.39190625/	-0.049439985351115455
0.39196875/	-0.03640858180486465
0.39203125/	0.006530961027863399
0.39209374999999996/	0.06994842371898556
0.39215625/	0.10452589495529038
0.39221875/	0.09872737815485091
0.39228124999999997/	0.0826441236610004
0.39234375/	0.0674459059419538
0.39240625/	0.039735099337748346
0.39246875/	0.0014954069643238624
0.39253125/	-0.021912289803765986
0.39259374999999996/	-0.019989623706778162
0.39265625/	-0.015198217719046602
0.39271875/	-0.024689474166081728
0.39278124999999997/	-0.028199102755821406
0.39284375/	-0.011932737205114903
0.39290625/	0.0008239997558519242
0.39296875/	-0.00784325693533128
0.39303125/	-0.02545243690298166
0.39309374999999996/	-0.028412732322153387
0.39315625/	-0.02328562273018586
0.39321875/	-0.02099673451948607
0.39328124999999997/	-0.010132145146031068
0.39334375/	0.014374217963194678
0.39340625/	0.04971465193639943
0.39346875/	0.07345805230872524
0.39353125/	0.07687612537003692
0.39359374999999996/	0.0706503494369335
0.39365625/	0.06613361003448591
0.39371875/	0.06189153721732231
0.39378124999999997/	0.036500137333292645
0.39384375/	0.015167699209570605
0.39390625/	-0.009216589861751152
0.39396875/	-0.051698355052339245
0.39403125/	-0.11346781823175756
0.39409374999999996/	-0.25028229621265297
0.39415625/	-0.3838312936796167
0.39421875/	-0.413190099795526
0.39428124999999997/	-0.32349620044557026
0.39434375/	-0.16812646870326853
0.39440625/	-0.12375255592516861
0.39446875/	-0.12567522202215645
0.39453125/	0.0005493331705679495
0.39459374999999997/	0.15570543534653766
0.39465625/	0.2262947477645192
0.39471875/	0.23584704123050632
0.39478125/	0.25724051637318035
0.39484375/	0.26917325357829525
0.39490625/	0.19473860896633807
0.39496875/	0.10962248603778192
0.39503125/	0.12839136936552017
0.39509374999999997/	0.206732383190405
0.39515625/	0.21158482619708854
0.39521875/	0.13229773857844782
0.39528125/	0.05633716849269082
0.39534375/	0.0026245918149357585
0.39540625/	-0.05136265144810327
0.39546875/	-0.10800500503555406
0.39553125/	-0.16177861873226113
0.39559374999999997/	-0.2226935636463515
0.39565625/	-0.29209265419476915
0.39571875/	-0.336497085482345
0.39578125/	-0.31534775841547896
0.39584375/	-0.2163151951658681
0.39590625/	-0.09042634357737968
0.39596875/	-0.0021668141727958007
0.39603125/	0.05417035431989502
0.39609374999999997/	0.1142002624591815
0.39615625/	0.16635639515366069
0.39621875/	0.1946165349284341
0.39628125/	0.22013000885036774
0.39634375/	0.23068941312906277
0.39640625/	0.195471053193762
0.39646875/	0.14374217963194677
0.39653125/	0.11642811365092928
0.39659374999999997/	0.10882900479140599
0.39665625/	0.10934781945249794
0.39671875/	0.1076082644123661
0.39678125/	0.07119968260750145
0.39684375/	-0.005615405743583483
0.39690625/	-0.07910397656178472
0.39696875/	-0.12408825952940458
0.39703125/	-0.15906247138889737
0.39709374999999997/	-0.19510483108005006
0.39715625/	-0.2153386028626362
0.39721875/	-0.20960112308114873
0.39728125/	-0.1881160924100467
0.39734375/	-0.15170751060518203
0.39740625/	-0.08328501235999634
0.39746875/	0.011474959562974944
0.39753125/	0.08688619647816401
0.39759374999999997/	0.11166722617267373
0.39765625/	0.10715048677022614
0.39771875/	0.10898159733878597
0.39778125/	0.12103640858180487
0.39784375/	0.12295907467879269
0.39790625/	0.10638752403332621
0.39796875/	0.0814844203009125
0.39803125/	0.060426648762474444
0.39809374999999997/	0.04687643055513169
0.39815625/	0.03183080538346507
0.39821875/	0.011810663167210914
0.39828125/	-6.103701895199438e-05
0.39834375/	-0.008392590105899229
0.39840625/	-0.04297006134220405
0.39846875/	-0.09646900845362713
0.39853125/	-0.12039551988280893
0.39859374999999997/	-0.10501419110690634
0.39865625/	-0.07916501358073672
0.39871875/	-0.0554216132084109
0.39878125/	-0.032624286629841
0.39884375/	-0.00347911008026368
0.39890625/	0.04037598803674428
0.39896875/	0.08206427198095645
0.39903125/	0.09607226783043916
0.39909374999999997/	0.08835108493301187
0.39915625/	0.07522812585833308
0.39921875/	0.05227820673238319
0.39928125/	0.014313180944242684
0.39934375/	-0.019867549668874173
0.39940625/	-0.02978606524857326
0.39946875/	-0.023529770805993836
0.39953125/	-0.021485030671102023
0.39959374999999997/	-0.022858363597521896
0.39965625/	-0.014160588396862697
0.39971875/	-0.004943998535111545
0.39978125/	-0.008545182653279214
0.39984375/	-0.018066957609790338
0.39990625/	-0.020966216010010072
0.39996875/	-0.014984588152714622
0.40003125/	-0.013611255226294748
0.40009374999999997/	-0.010193182164983062
0.40015625/	0.0086977752006592
0.40021875/	0.03769035920285653
0.40028125/	0.06393627735221412
0.40034375/	0.07220679342020936
0.40040624999999996/	0.06775109103671377
0.40046875/	0.058107242042298654
0.40053125/	0.055238502151554916
0.40059374999999997/	0.049439985351115455
0.40065625/	0.0260933256019776
0.40071875/	0.003967406231879635
0.40078125/	-0.030945768608661155
0.40084375/	-0.06579790643024995
0.40090624999999996/	-0.1358378856776635
0.40096875/	-0.2884609515671255
0.40103125/	-0.402233954893643
0.40109374999999997/	-0.3968321787163915
0.40115625/	-0.2695394756920072
0.40121875/	-0.1292458876308481
0.40128125/	-0.12250129703665273
0.40134375/	-0.09857478560747093
0.40140624999999996/	0.05142368846705527
0.40146875/	0.1879634998626667
0.40153125/	0.23191015350810265
0.40159374999999997/	0.23233741264076663
0.40165625/	0.2595904416028321
0.40171875/	0.25458540604876856
0.40178125/	0.16284676656392102
0.40184375/	0.09872737815485091
0.40190624999999996/	0.14526810510574664
0.40196875/	0.21369060335093235
0.40203125/	0.18985564745017852
0.40209374999999997/	0.10568559831537827
0.40215625/	0.0380565813165685
0.40221875/	-0.013672292245246742
0.40228125/	-0.0663472396008179
0.40234375/	-0.11893063142796106
0.40240624999999997/	-0.17368083742790003
0.40246875/	-0.2402722251045259
0.40253125/	-0.30481887264625995
0.40259375/	-0.3303933835871456
0.40265625/	-0.2870571001312296
0.40271875/	-0.17871639149143956
0.40278125/	-0.06176946317941832
0.40284375/	0.017914365062410353
0.40290624999999997/	0.07559434797204505
0.40296875/	0.12900173955504013
0.40303125/	0.16473891415143285
0.40309375/	0.18857387005218665
0.40315625/	0.21881771294289987
0.40321875/	0.22974333933530686
0.40328125/	0.19333475753044221
0.40334375/	0.1369670705282754
0.40340624999999997/	0.10394604327524644
0.40346875/	0.1044343394268624
0.40353125/	0.11535996581926938
0.40359375/	0.10266426587725455
0.40365625/	0.050050355540635395
0.40371875/	-0.026032288583025604
0.40378125/	-0.0935697500534074
0.40384375/	-0.13888973662526322
0.40390624999999997/	-0.17252113406781214
0.40396875/	-0.19733268227179784
0.40403125/	-0.20392468031861324
0.40409375/	-0.19635608996856593
0.40415625/	-0.1826227607043672
0.40421875/	-0.14426099429303874
0.40428125/	-0.0619830927457503
0.40434375/	0.034943693350016784
0.40440624999999997/	0.0946073793755913
0.40446875/	0.10342722861415449
0.40453125/	0.09485152745139927
0.40459375/	0.10177922910245063
0.40465625/	0.11886959440900906
0.40471875/	0.1239356669820246
0.40478125/	0.11069063386944182
0.40484375/	0.08633686330759606
0.40490624999999997/	0.05984679708243049
0.40496875/	0.03964354380932035
0.40503125/	0.025696584978789638
0.40509375/	0.013519699697866757
0.40515625/	0.003204443494979705
0.40521875/	-0.017273476363414413
0.40528125/	-0.061128574480422374
0.40534375/	-0.10928678243354595
0.40540624999999997/	-0.12625507370220038
0.40546875/	-0.10361033967101047
0.40553125/	-0.06552323984496597
0.40559375/	-0.03772087771233253
0.40565625/	-0.02328562273018586
0.40571875/	0.002868739890743736
0.40578125/	0.052369762260811185
0.40584375/	0.09140293588061159
0.40590624999999997/	0.0956755272072512
0.40596875/	0.08239997558519242
0.40603125/	0.06747642445142979
0.40609375/	0.043061616870632036
0.40615625/	0.006988738670003357
0.40621875/	-0.01934873500778222
0.40628125/	-0.018005920590838345
0.40634375/	-0.005523850215155492
0.40640624999999997/	-0.009949034089175085
0.40646875/	-0.022278511917477952
0.40653125/	-0.02380443739127781
0.40659375/	-0.02197332682271798
0.40665625/	-0.02816858424634541
0.40671875/	-0.033356730857264934
0.40678125/	-0.027100436414685507
0.40684375/	-0.019928586687826166
0.40690624999999997/	-0.014526810510574664
0.40696875/	-0.007232886745811335
0.40703125/	0.01867732779931028
0.40709375/	0.06387524033326213
0.40715625/	0.08655049287392803
0.40721875/	0.07724234748374889
0.40728125/	0.05728324228644673
0.40734375/	0.05447553941465499
0.40740624999999997/	0.05716116824854274
0.40746875/	0.04284798730430006
0.40753125/	0.019379253517258218
0.40759375/	-0.017426068910794398
0.40765625/	-0.04483169042023988
0.40771875/	-0.1378826258125553
0.40778125/	-0.32010864589373456
0.40784375/	-0.42365794854579303
0.40790624999999997/	-0.3855098117007965
0.40796875/	-0.2294686727500229
0.40803125/	-0.12268440809350871
0.40809375/	-0.1640675069429609
0.40815625/	-0.11377300332651753
0.40821874999999996/	0.0684835352641377
0.40828125/	0.1924802392651143
0.40834375/	0.2162236396374401
0.40840624999999997/	0.22678304391613513
0.40846875/	0.2728354747154149
0.40853125/	0.24805444502090518
0.40859375/	0.13428144169438766
0.40865625/	0.09079256569109165
0.40871874999999996/	0.1752983184301279
0.40878125/	0.24393444624164556
0.40884375/	0.18512527848139898
0.40890624999999997/	0.08722190008239998
0.40896875/	0.034638508255256814
0.40903125/	-0.0017090365306558428
0.40909375/	-0.055909909360026856
0.40915625/	-0.11639759514145329
0.40921874999999996/	-0.1693472090823084
0.40928125/	-0.2335581530198065
0.40934375/	-0.3057344279305399
0.40940624999999997/	-0.34263130588702045
0.40946875/	-0.293404950102237
0.40953125/	-0.16791283913693655
0.40959375/	-0.05423139133884701
0.40965625/	0.0065919980468153935
0.40971874999999996/	0.05829035309915464
0.40978125/	0.11978514969328898
0.40984375/	0.16187017426068911
0.40990624999999997/	0.19040498062074648
0.40996875/	0.2228766747032075
0.41003125/	0.2258674886318552
0.41009375/	0.18329416791283915
0.41015625/	0.13391521958067568
0.41021874999999997/	0.10727256080813014
0.41028125/	0.10498367259743034
0.41034375/	0.11676381725516526
0.41040625/	0.10919522690511796
0.41046875/	0.05319376201666311
0.41053125/	-0.02804651020844142
0.41059375/	-0.09195226905117954
0.41065625/	-0.130619220557268
0.41071874999999997/	-0.16129032258064516
0.41078125/	-0.18967253639332254
0.41084375/	-0.20245979186376536
0.41090625/	-0.19617297891170996
0.41096875/	-0.18127994628742333
0.41103125/	-0.14423047578356274
0.41109375/	-0.06402783288064211
0.41115625/	0.033417767876216926
0.41121874999999997/	0.09369182409131138
0.41128125/	0.10126041444135868
0.41134375/	0.09387493514816736
0.41140625/	0.10480056154057436
0.41146875/	0.12250129703665273
0.41153125/	0.11798455763420515
0.41159375/	0.09152500991851557
0.41165625/	0.06830042420728172
0.41171874999999997/	0.05664235358745079
0.41178125/	0.04379406109805597
0.41184375/	0.023255104220709862
0.41190625/	0.007782219916379284
0.41196875/	0.0075380718405713065
0.41203125/	-0.0025940733054597613
0.41209375/	-0.04925687429425947
0.41215625/	-0.10083315530869473
0.41221874999999997/	-0.10971404156620991
0.41228125/	-0.08651997436445204
0.41234375/	-0.06601153599658192
0.41240625/	-0.054322946867275006
0.41246875/	-0.03729361857966857
0.41253125/	0.002990813928647725
0.41259375/	0.05597094637897885
0.41265625/	0.0847804193243202
0.41271874999999997/	0.08340708639790033
0.41278125/	0.07858516190069277
0.41284375/	0.0738853114413892
0.41290625/	0.045381023590807826
0.41296875/	-0.0011597033600878933
0.41303125/	-0.027344584490493484
0.41309375/	-0.02197332682271798
0.41315625/	-0.015472884304330577
0.41321874999999997/	-0.022431104464857937
0.41328125/	-0.02044740134891812
0.41334375/	-0.0086977752006592
0.41340625/	-0.006836146122623371
0.41346875/	-0.016357921079134495
0.41353125/	-0.022583697012237922
0.41359375/	-0.01641895809808649
0.41365625/	-0.010864589373455
0.41371874999999997/	-0.012482070375682853
0.41378125/	-0.01217688528092288
0.41384375/	0.01327555162205878
0.41390625/	0.05752739036225471
0.41396875/	0.07443464461195715
0.41403125/	0.06262398144474624
0.41409375/	0.05078279976805933
0.41415625/	0.05551316873683889
0.41421874999999997/	0.058229316080202646
